id,dt,productid,optionid,defaultchoiceid,created,updated
5691,2001-07-03 19:44:05-07,5677,4,4663,2001-07-03 19:44:05-07,2001-07-03 19:44:05-07
5768,2001-07-03 19:44:29-07,5766,4688,4682,2001-07-03 19:44:29-07,2001-07-03 19:44:29-07
5769,2001-07-03 19:44:29-07,5766,4687,4682,2001-07-03 19:44:29-07,2001-07-03 19:44:29-07
5770,2001-07-03 19:44:29-07,5766,4686,4682,2001-07-03 19:44:29-07,2001-07-03 19:44:29-07
5771,2001-07-03 19:44:29-07,5766,9,5816,2001-07-03 19:44:29-07,2001-07-03 19:44:29-07
5767,2001-07-03 19:44:29-07,5766,4,5818,2001-07-03 19:44:29-07,2001-07-03 19:44:29-07
5827,2001-07-03 21:45:52-07,5820,3,9,2001-07-03 21:45:52-07,2001-07-03 21:45:52-07
5829,2001-07-03 21:45:52-07,5820,10,30,2001-07-03 21:45:52-07,2001-07-03 21:45:52-07
5831,2001-07-03 21:45:52-07,5820,11,30,2001-07-03 21:45:52-07,2001-07-03 21:45:52-07
5825,2001-07-03 21:45:52-07,5820,9,29,2001-07-03 21:45:52-07,2001-07-03 21:45:52-07
5828,2001-07-03 21:45:52-07,5820,5,1028,2001-07-03 21:45:52-07,2001-07-03 21:45:52-07
2554,2001-03-07 11:21:58-08,1237,5,1028,2001-03-07 11:21:58-08,2001-03-07 11:21:58-08
5821,2001-07-03 21:45:52-07,5820,7,24,2001-07-03 21:45:52-07,2001-07-03 21:45:52-07
5823,2001-07-03 21:45:52-07,5820,2,7,2001-07-03 21:45:52-07,2001-07-03 21:45:52-07
34555,2006-01-24 20:00:17-08,34517,4,19663,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
5826,2001-07-03 21:45:52-07,5820,1,4028,2001-07-03 21:45:52-07,2001-07-03 21:45:52-07
5830,2001-07-03 21:45:52-07,5820,5929,30,2001-07-03 21:45:52-07,2001-07-03 21:45:52-07
5955,2001-07-04 14:37:01-07,5952,11,30,2001-07-04 14:37:01-07,2001-07-04 14:37:01-07
5960,2001-07-04 14:37:01-07,5952,3,9,2001-07-04 14:37:01-07,2001-07-04 14:37:01-07
5961,2001-07-04 14:37:01-07,5952,10,30,2001-07-04 14:37:01-07,2001-07-04 14:37:01-07
5962,2001-07-04 14:37:01-07,5952,9,26,2001-07-04 14:37:01-07,2001-07-04 14:37:01-07
5954,2001-07-04 14:37:01-07,5952,2,30,2001-07-04 14:37:01-07,2001-07-04 14:37:01-07
5953,2001-07-04 14:37:01-07,5952,7,30,2001-07-04 14:37:01-07,2001-07-04 14:37:01-07
5957,2001-07-04 14:37:01-07,5952,4,30,2001-07-04 14:37:01-07,2001-07-04 14:37:01-07
5959,2001-07-04 14:37:01-07,5952,5,17,2001-07-04 14:37:01-07,2001-07-04 14:37:01-07
5958,2001-07-04 14:37:01-07,5952,1,1205,2001-07-04 14:37:01-07,2001-07-04 14:37:01-07
5956,2001-07-04 14:37:01-07,5952,6,20,2001-07-04 14:37:01-07,2001-07-04 14:37:01-07
6052,2001-07-06 17:31:20-07,6047,9,5283,2001-07-06 17:31:20-07,2001-07-06 17:31:20-07
6053,2001-07-06 17:31:20-07,6047,8,30,2001-07-06 17:31:20-07,2001-07-06 17:31:20-07
6054,2001-07-06 17:31:20-07,6047,4687,4675,2001-07-06 17:31:20-07,2001-07-06 17:31:20-07
6055,2001-07-06 17:31:20-07,6047,4686,4675,2001-07-06 17:31:20-07,2001-07-06 17:31:20-07
6056,2001-07-06 17:31:20-07,6047,11,30,2001-07-06 17:31:20-07,2001-07-06 17:31:20-07
6057,2001-07-06 17:31:20-07,6047,10,30,2001-07-06 17:31:20-07,2001-07-06 17:31:20-07
6060,2001-07-06 17:31:20-07,6047,4664,4872,2001-07-06 17:31:20-07,2001-07-06 17:31:20-07
6134,2001-07-06 18:20:33-07,6130,4664,4872,2001-07-06 18:20:33-07,2001-07-06 18:20:33-07
6135,2001-07-06 18:20:33-07,6130,4666,4667,2001-07-06 18:20:33-07,2001-07-06 18:20:33-07
6136,2001-07-06 18:20:33-07,6130,10,30,2001-07-06 18:20:33-07,2001-07-06 18:20:33-07
6137,2001-07-06 18:20:33-07,6130,11,30,2001-07-06 18:20:33-07,2001-07-06 18:20:33-07
6138,2001-07-06 18:20:33-07,6130,4686,4675,2001-07-06 18:20:33-07,2001-07-06 18:20:33-07
6140,2001-07-06 18:20:33-07,6130,8,30,2001-07-06 18:20:33-07,2001-07-06 18:20:33-07
6197,2001-07-06 18:21:17-07,6195,4318,4663,2001-07-06 18:21:17-07,2001-07-06 18:21:17-07
6199,2001-07-06 18:21:17-07,6195,4664,4872,2001-07-06 18:21:17-07,2001-07-06 18:21:17-07
6200,2001-07-06 18:21:17-07,6195,4666,4667,2001-07-06 18:21:17-07,2001-07-06 18:21:17-07
6201,2001-07-06 18:21:17-07,6195,10,30,2001-07-06 18:21:17-07,2001-07-06 18:21:17-07
6202,2001-07-06 18:21:17-07,6195,11,30,2001-07-06 18:21:17-07,2001-07-06 18:21:17-07
6205,2001-07-06 18:21:17-07,6195,8,30,2001-07-06 18:21:17-07,2001-07-06 18:21:17-07
6206,2001-07-06 18:21:17-07,6195,9,5283,2001-07-06 18:21:17-07,2001-07-06 18:21:17-07
6141,2001-07-06 18:20:33-07,6130,9,6123,2001-07-06 18:20:33-07,2001-07-06 18:20:33-07
6139,2001-07-06 18:20:33-07,6130,4687,30,2001-07-06 18:20:33-07,2001-07-06 18:20:33-07
6133,2001-07-06 18:20:33-07,6130,7,6263,2001-07-06 18:20:33-07,2001-07-06 18:20:33-07
6048,2001-07-06 17:31:20-07,6047,7,6263,2001-07-06 17:31:20-07,2001-07-06 17:31:20-07
6198,2001-07-06 18:21:17-07,6195,7,6263,2001-07-06 18:21:17-07,2001-07-06 18:21:17-07
6142,2001-07-06 18:20:33-07,6130,5,6265,2001-07-06 18:20:33-07,2001-07-06 18:20:33-07
6143,2001-07-06 18:20:33-07,6130,1,6268,2001-07-06 18:20:33-07,2001-07-06 18:20:33-07
6050,2001-07-06 17:31:20-07,6047,1,1201,2001-07-06 17:31:20-07,2001-07-06 17:31:20-07
6208,2001-07-06 18:21:17-07,6195,1,1203,2001-07-06 18:21:17-07,2001-07-06 18:21:17-07
6207,2001-07-06 18:21:17-07,6195,5,1027,2001-07-06 18:21:17-07,2001-07-06 18:21:17-07
6204,2001-07-06 18:21:17-07,6195,4687,30,2001-07-06 18:21:17-07,2001-07-06 18:21:17-07
6203,2001-07-06 18:21:17-07,6195,4686,4682,2001-07-06 18:21:17-07,2001-07-06 18:21:17-07
6131,2001-07-06 18:20:33-07,6130,3,9,2001-07-06 18:20:33-07,2001-07-06 18:20:33-07
34654,2006-01-24 20:00:17-08,34608,4,19663,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
6051,2001-07-06 17:31:20-07,6047,5,1027,2001-07-06 17:31:20-07,2001-07-06 17:31:20-07
10,2010-03-25 15:28:49.887886-07,2,2,32411,2010-03-25 15:28:49.887886-07,2010-03-25 15:28:49.887886-07
6319,2001-07-09 13:38:31-07,6311,10,30,2001-07-09 13:38:31-07,2001-07-09 13:38:31-07
6320,2001-07-09 13:38:31-07,6311,11,30,2001-07-09 13:38:31-07,2001-07-09 13:38:31-07
6323,2001-07-09 13:38:31-07,6311,8,30,2001-07-09 13:38:31-07,2001-07-09 13:38:31-07
6313,2001-07-09 13:38:31-07,6311,5,4877,2001-07-09 13:38:31-07,2001-07-09 13:38:31-07
6314,2001-07-09 13:38:31-07,6311,1,6309,2001-07-09 13:38:31-07,2001-07-09 13:38:31-07
6315,2001-07-09 13:38:31-07,6311,7,23,2001-07-09 13:38:31-07,2001-07-09 13:38:31-07
6321,2001-07-09 13:38:31-07,6311,4686,4674,2001-07-09 13:38:31-07,2001-07-09 13:38:31-07
6322,2001-07-09 13:38:31-07,6311,4687,4674,2001-07-09 13:38:31-07,2001-07-09 13:38:31-07
6316,2001-07-09 13:38:31-07,6311,3,9,2001-07-09 13:38:31-07,2001-07-09 13:38:31-07
36118,2006-01-24 20:00:17-08,36116,4,19663,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
6324,2001-07-09 13:38:31-07,6311,9,29,2001-07-09 13:38:31-07,2001-07-09 13:38:31-07
37608,2006-01-24 20:00:17.330228-08,37588,4,19663,2006-01-24 20:00:17.330228-08,2006-01-24 20:00:17.330228-08
6422,2001-07-09 20:57:16-07,6419,3,9,2001-07-09 20:57:16-07,2001-07-09 20:57:16-07
6425,2001-07-09 20:57:16-07,6419,5929,6390,2001-07-09 20:57:16-07,2001-07-09 20:57:16-07
6426,2001-07-09 20:57:16-07,6419,4687,4674,2001-07-09 20:57:16-07,2001-07-09 20:57:16-07
6427,2001-07-09 20:57:16-07,6419,4686,4674,2001-07-09 20:57:16-07,2001-07-09 20:57:16-07
6428,2001-07-09 20:57:16-07,6419,7,23,2001-07-09 20:57:16-07,2001-07-09 20:57:16-07
6429,2001-07-09 20:57:16-07,6419,1,6309,2001-07-09 20:57:16-07,2001-07-09 20:57:16-07
6430,2001-07-09 20:57:16-07,6419,5,4877,2001-07-09 20:57:16-07,2001-07-09 20:57:16-07
6431,2001-07-09 20:57:16-07,6419,8,30,2001-07-09 20:57:16-07,2001-07-09 20:57:16-07
6432,2001-07-09 20:57:16-07,6419,11,30,2001-07-09 20:57:16-07,2001-07-09 20:57:16-07
6433,2001-07-09 20:57:16-07,6419,10,30,2001-07-09 20:57:16-07,2001-07-09 20:57:16-07
6420,2001-07-09 20:57:16-07,6419,9,6509,2001-07-09 20:57:16-07,2001-07-09 20:57:16-07
6424,2001-07-09 20:57:16-07,6419,6510,30,2001-07-09 20:57:16-07,2001-07-09 20:57:16-07
6423,2001-07-09 20:57:16-07,6419,5931,30,2001-07-09 20:57:16-07,2001-07-09 20:57:16-07
2300,2001-03-06 13:32:13-08,2297,4,19663,2001-03-06 13:32:13-08,2001-03-06 13:32:13-08
6603,2001-07-10 21:30:46-07,6602,5931,30,2001-07-10 21:30:46-07,2001-07-10 21:30:46-07
6606,2001-07-10 21:30:46-07,6602,6564,6574,2001-07-10 21:30:46-07,2001-07-10 21:30:46-07
6607,2001-07-10 21:30:46-07,6602,3,9,2001-07-10 21:30:46-07,2001-07-10 21:30:46-07
5824,2001-07-03 21:45:52-07,5820,4,19663,2001-07-03 21:45:52-07,2001-07-03 21:45:52-07
6609,2001-07-10 21:30:46-07,6602,2763,4,2001-07-10 21:30:46-07,2001-07-10 21:30:46-07
6610,2001-07-10 21:30:46-07,6602,2,4,2001-07-10 21:30:46-07,2001-07-10 21:30:46-07
6611,2001-07-10 21:30:46-07,6602,5,4876,2001-07-10 21:30:46-07,2001-07-10 21:30:46-07
6612,2001-07-10 21:30:46-07,6602,9,29,2001-07-10 21:30:46-07,2001-07-10 21:30:46-07
6613,2001-07-10 21:30:46-07,6602,6520,6516,2001-07-10 21:30:46-07,2001-07-10 21:30:46-07
6604,2001-07-10 21:30:46-07,6602,5930,30,2001-07-10 21:30:46-07,2001-07-10 21:30:46-07
2773,2001-03-07 11:58:23-08,4,9,6723,2001-03-07 11:58:23-08,2001-03-07 11:58:23-08
6764,2001-07-27 10:17:32-07,6762,5931,30,2001-07-27 10:17:32-07,2001-07-27 10:17:32-07
41012,2008-11-29 08:50:21.777957-08,41003,4,19663,2008-11-29 08:50:21.777957-08,2008-11-29 08:50:21.777957-08
6763,2001-07-27 10:17:32-07,6762,7,4058,2001-07-27 10:17:32-07,2001-07-27 10:17:32-07
6774,2001-07-27 10:17:32-07,6762,6520,6518,2001-07-27 10:17:32-07,2001-07-27 10:17:32-07
6768,2001-07-27 10:17:32-07,6762,3,30,2001-07-27 10:17:32-07,2001-07-27 10:17:32-07
6767,2001-07-27 10:17:32-07,6762,6564,6860,2001-07-27 10:17:32-07,2001-07-27 10:17:32-07
6772,2001-07-27 10:17:32-07,6762,5,4877,2001-07-27 10:17:32-07,2001-07-27 10:17:32-07
6766,2001-07-27 10:17:32-07,6762,5929,6871,2001-07-27 10:17:32-07,2001-07-27 10:17:32-07
6765,2001-07-27 10:17:32-07,6762,5930,30,2001-07-27 10:17:32-07,2001-07-27 10:17:32-07
6771,2001-07-27 10:17:32-07,6762,4267,6868,2001-07-27 10:17:32-07,2001-07-27 10:17:32-07
45093,2010-03-18 11:59:02.431812-07,44754,45092,30,2010-03-18 11:59:02.431812-07,2010-03-18 11:59:02.431812-07
6890,2001-07-30 15:19:32-07,6882,3,9,2001-07-30 15:19:32-07,2001-07-30 15:19:32-07
6892,2001-07-30 15:19:32-07,6882,9,26,2001-07-30 15:19:32-07,2001-07-30 15:19:32-07
7030,2001-08-01 17:08:26-07,7023,3,9,2001-08-01 17:08:26-07,2001-08-01 17:08:26-07
7032,2001-08-01 17:08:26-07,7023,10,30,2001-08-01 17:08:26-07,2001-08-01 17:08:26-07
7033,2001-08-01 17:08:26-07,7023,6,30,2001-08-01 17:08:26-07,2001-08-01 17:08:26-07
7034,2001-08-01 17:08:26-07,7023,11,30,2001-08-01 17:08:26-07,2001-08-01 17:08:26-07
7027,2001-08-01 17:08:26-07,7023,2,6,2001-08-01 17:08:26-07,2001-08-01 17:08:26-07
7024,2001-08-01 17:08:26-07,7023,4,12,2001-08-01 17:08:26-07,2001-08-01 17:08:26-07
7121,2001-08-01 17:15:38-07,7115,11,30,2001-08-01 17:15:38-07,2001-08-01 17:15:38-07
7122,2001-08-01 17:15:38-07,7115,6,30,2001-08-01 17:15:38-07,2001-08-01 17:15:38-07
7123,2001-08-01 17:15:38-07,7115,10,30,2001-08-01 17:15:38-07,2001-08-01 17:15:38-07
7125,2001-08-01 17:15:38-07,7115,3,9,2001-08-01 17:15:38-07,2001-08-01 17:15:38-07
7126,2001-08-01 17:15:38-07,7115,7,4468,2001-08-01 17:15:38-07,2001-08-01 17:15:38-07
22731,2010-03-25 18:10:47.966872-07,22724,4285,30,2010-03-25 18:10:47.966872-07,2010-03-25 18:10:47.966872-07
7209,2001-08-06 17:37:18-07,7200,11,30,2001-08-06 17:37:18-07,2001-08-06 17:37:18-07
7210,2001-08-06 17:37:18-07,7200,10,30,2001-08-06 17:37:18-07,2001-08-06 17:37:18-07
7211,2001-08-06 17:37:18-07,7200,3,9,2001-08-06 17:37:18-07,2001-08-06 17:37:18-07
7212,2001-08-06 17:37:18-07,7200,4666,4667,2001-08-06 17:37:18-07,2001-08-06 17:37:18-07
7213,2001-08-06 17:37:18-07,7200,4664,4872,2001-08-06 17:37:18-07,2001-08-06 17:37:18-07
7216,2001-08-06 17:37:18-07,7200,4665,4872,2001-08-06 17:37:18-07,2001-08-06 17:37:18-07
7207,2001-08-06 17:37:18-07,7200,8,30,2001-08-06 17:37:18-07,2001-08-06 17:37:18-07
7206,2001-08-06 17:37:18-07,7200,4686,4677,2001-08-06 17:37:18-07,2001-08-06 17:37:18-07
7205,2001-08-06 17:37:18-07,7200,4687,4677,2001-08-06 17:37:18-07,2001-08-06 17:37:18-07
7203,2001-08-06 17:37:18-07,7200,5097,4677,2001-08-06 17:37:18-07,2001-08-06 17:37:18-07
7204,2001-08-06 17:37:18-07,7200,9,7320,2001-08-06 17:37:18-07,2001-08-06 17:37:18-07
7208,2001-08-06 17:37:18-07,7200,6564,6860,2001-08-06 17:37:18-07,2001-08-06 17:37:18-07
7215,2001-08-06 17:37:18-07,7200,5,7332,2001-08-06 17:37:18-07,2001-08-06 17:37:18-07
7214,2001-08-06 17:37:18-07,7200,7,30,2001-08-06 17:37:18-07,2001-08-06 17:37:18-07
7201,2001-08-06 17:37:18-07,7200,4688,4677,2001-08-06 17:37:18-07,2001-08-06 17:37:18-07
6196,2001-07-06 18:21:17-07,6195,3,5676,2001-07-06 18:21:17-07,2001-07-06 18:21:17-07
7365,2001-08-08 09:24:01-07,7359,11,30,2001-08-08 09:24:01-07,2001-08-08 09:24:01-07
7367,2001-08-08 09:24:01-07,7359,10,30,2001-08-08 09:24:01-07,2001-08-08 09:24:01-07
7360,2001-08-08 09:24:01-07,7359,9,7439,2001-08-08 09:24:01-07,2001-08-08 09:24:01-07
7361,2001-08-08 09:24:01-07,7359,1,7440,2001-08-08 09:24:01-07,2001-08-08 09:24:01-07
7362,2001-08-08 09:24:01-07,7359,4318,4663,2001-08-08 09:24:01-07,2001-08-08 09:24:01-07
7363,2001-08-08 09:24:01-07,7359,4285,30,2001-08-08 09:24:01-07,2001-08-08 09:24:01-07
7364,2001-08-08 09:24:01-07,7359,4267,7,2001-08-08 09:24:01-07,2001-08-08 09:24:01-07
7466,2001-08-08 09:54:57-07,7461,4318,4663,2001-08-08 09:54:57-07,2001-08-08 09:54:57-07
7467,2001-08-08 09:54:57-07,7461,1,7440,2001-08-08 09:54:57-07,2001-08-08 09:54:57-07
7470,2001-08-08 09:54:57-07,7461,10,30,2001-08-08 09:54:57-07,2001-08-08 09:54:57-07
7471,2001-08-08 09:54:57-07,7461,11,30,2001-08-08 09:54:57-07,2001-08-08 09:54:57-07
7468,2001-08-08 09:54:57-07,7461,9,7438,2001-08-08 09:54:57-07,2001-08-08 09:54:57-07
7465,2001-08-08 09:54:57-07,7461,4687,30,2001-08-08 09:54:57-07,2001-08-08 09:54:57-07
7463,2001-08-08 09:54:57-07,7461,4688,30,2001-08-08 09:54:57-07,2001-08-08 09:54:57-07
7544,2001-08-08 12:36:59-07,7543,4665,4667,2001-08-08 12:36:59-07,2001-08-08 12:36:59-07
7545,2001-08-08 12:36:59-07,7543,4664,4667,2001-08-08 12:36:59-07,2001-08-08 12:36:59-07
7554,2001-08-08 12:36:59-07,7543,10,30,2001-08-08 12:36:59-07,2001-08-08 12:36:59-07
7555,2001-08-08 12:36:59-07,7543,11,30,2001-08-08 12:36:59-07,2001-08-08 12:36:59-07
7552,2001-08-08 12:36:59-07,7543,9,29,2001-08-08 12:36:59-07,2001-08-08 12:36:59-07
7551,2001-08-08 12:36:59-07,7543,6564,7618,2001-08-08 12:36:59-07,2001-08-08 12:36:59-07
7368,2001-08-08 09:24:01-07,7359,5,5292,2001-08-08 09:24:01-07,2001-08-08 09:24:01-07
7464,2001-08-08 09:54:57-07,7461,5,5292,2001-08-08 09:54:57-07,2001-08-08 09:54:57-07
7462,2001-08-08 09:54:57-07,7461,4686,4675,2001-08-08 09:54:57-07,2001-08-08 09:54:57-07
7548,2001-08-08 12:36:59-07,7543,5,5292,2001-08-08 12:36:59-07,2001-08-08 12:36:59-07
7549,2001-08-08 12:36:59-07,7543,6730,30,2001-08-08 12:36:59-07,2001-08-08 12:36:59-07
7546,2001-08-08 12:36:59-07,7543,2,6725,2001-08-08 12:36:59-07,2001-08-08 12:36:59-07
7553,2001-08-08 12:36:59-07,7543,7,4470,2001-08-08 12:36:59-07,2001-08-08 12:36:59-07
7370,2001-08-08 09:24:01-07,7359,7,4470,2001-08-08 09:24:01-07,2001-08-08 09:24:01-07
7469,2001-08-08 09:54:57-07,7461,7,4470,2001-08-08 09:54:57-07,2001-08-08 09:54:57-07
39183,2010-03-25 14:21:17.124965-07,33272,32417,30,2010-03-25 14:21:17.124965-07,2010-03-25 14:21:17.124965-07
7739,2001-08-13 17:18:23-07,7736,9,26,2001-08-13 17:18:23-07,2001-08-13 17:18:23-07
7740,2001-08-13 17:18:23-07,7736,3,9,2001-08-13 17:18:23-07,2001-08-13 17:18:23-07
26960,2010-03-25 14:54:18.022411-07,26952,33098,32411,2010-03-25 14:54:18.022411-07,2010-03-25 14:54:18.022411-07
7743,2001-08-13 17:18:23-07,7736,2,1305,2001-08-13 17:18:23-07,2001-08-13 17:18:23-07
7744,2001-08-13 17:18:23-07,7736,7,4468,2001-08-13 17:18:23-07,2001-08-13 17:18:23-07
7741,2001-08-13 17:18:23-07,7736,5,17,2001-08-13 17:18:23-07,2001-08-13 17:18:23-07
7738,2001-08-13 17:18:23-07,7736,1,7753,2001-08-13 17:18:23-07,2001-08-13 17:18:23-07
7737,2001-08-13 17:18:23-07,7736,4664,4667,2001-08-13 17:18:23-07,2001-08-13 17:18:23-07
7790,2001-08-17 09:21:57-07,7780,7,4468,2001-08-17 09:21:57-07,2001-08-17 09:21:57-07
7795,2001-08-17 09:21:57-07,7780,3,9,2001-08-17 09:21:57-07,2001-08-17 09:21:57-07
7797,2001-08-17 09:21:57-07,7780,10,30,2001-08-17 09:21:57-07,2001-08-17 09:21:57-07
7799,2001-08-17 09:21:57-07,7780,11,30,2001-08-17 09:21:57-07,2001-08-17 09:21:57-07
26572,2010-03-25 15:03:24.404249-07,26571,15495,26681,2010-03-25 15:03:24.404249-07,2010-03-25 15:03:24.404249-07
7793,2001-08-17 09:21:57-07,7780,9,29,2001-08-17 09:21:57-07,2001-08-17 09:21:57-07
7794,2001-08-17 09:21:57-07,7780,6520,6518,2001-08-17 09:21:57-07,2001-08-17 09:21:57-07
7792,2001-08-17 09:21:57-07,7780,2,4,2001-08-17 09:21:57-07,2001-08-17 09:21:57-07
7791,2001-08-17 09:21:57-07,7780,6730,4,2001-08-17 09:21:57-07,2001-08-17 09:21:57-07
7796,2001-08-17 09:21:57-07,7780,5,1028,2001-08-17 09:21:57-07,2001-08-17 09:21:57-07
7798,2001-08-17 09:21:57-07,7780,5929,30,2001-08-17 09:21:57-07,2001-08-17 09:21:57-07
6773,2001-07-27 10:17:32-07,6762,9,7959,2001-07-27 10:17:32-07,2001-07-27 10:17:32-07
7029,2001-08-01 17:08:26-07,7023,6520,8017,2001-08-01 17:08:26-07,2001-08-01 17:08:26-07
45107,2010-03-18 12:27:54.00818-07,12819,45092,30,2010-03-18 12:27:54.00818-07,2010-03-18 12:27:54.00818-07
7117,2001-08-01 17:15:38-07,7115,6564,6572,2001-08-01 17:15:38-07,2001-08-01 17:15:38-07
33085,2006-01-24 20:00:17-08,33081,6564,33159,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
33509,2006-01-24 20:00:17-08,32767,18042,33508,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
8106,2001-08-26 11:56:45-07,8104,5,5292,2001-08-26 11:56:45-07,2001-08-26 11:56:45-07
8107,2001-08-26 11:56:45-07,8104,4665,4667,2001-08-26 11:56:45-07,2001-08-26 11:56:45-07
8108,2001-08-26 11:56:45-07,8104,4664,4667,2001-08-26 11:56:45-07,2001-08-26 11:56:45-07
8109,2001-08-26 11:56:45-07,8104,4267,7,2001-08-26 11:56:45-07,2001-08-26 11:56:45-07
8110,2001-08-26 11:56:45-07,8104,6835,30,2001-08-26 11:56:45-07,2001-08-26 11:56:45-07
8111,2001-08-26 11:56:45-07,8104,4285,30,2001-08-26 11:56:45-07,2001-08-26 11:56:45-07
8112,2001-08-26 11:56:45-07,8104,4318,4663,2001-08-26 11:56:45-07,2001-08-26 11:56:45-07
8113,2001-08-26 11:56:45-07,8104,1,7440,2001-08-26 11:56:45-07,2001-08-26 11:56:45-07
8114,2001-08-26 11:56:45-07,8104,9,7439,2001-08-26 11:56:45-07,2001-08-26 11:56:45-07
8115,2001-08-26 11:56:45-07,8104,10,30,2001-08-26 11:56:45-07,2001-08-26 11:56:45-07
8116,2001-08-26 11:56:45-07,8104,11,30,2001-08-26 11:56:45-07,2001-08-26 11:56:45-07
7028,2001-08-01 17:08:26-07,7023,9,8174,2001-08-01 17:08:26-07,2001-08-01 17:08:26-07
7116,2001-08-01 17:15:38-07,7115,9,8174,2001-08-01 17:15:38-07,2001-08-01 17:15:38-07
8179,2001-08-26 14:06:23-07,8178,11,30,2001-08-26 14:06:23-07,2001-08-26 14:06:23-07
8180,2001-08-26 14:06:23-07,8178,10,30,2001-08-26 14:06:23-07,2001-08-26 14:06:23-07
8184,2001-08-26 14:06:23-07,8178,4285,30,2001-08-26 14:06:23-07,2001-08-26 14:06:23-07
8185,2001-08-26 14:06:23-07,8178,6835,30,2001-08-26 14:06:23-07,2001-08-26 14:06:23-07
8186,2001-08-26 14:06:23-07,8178,4267,7,2001-08-26 14:06:23-07,2001-08-26 14:06:23-07
8187,2001-08-26 14:06:23-07,8178,4664,4667,2001-08-26 14:06:23-07,2001-08-26 14:06:23-07
5,2001-01-11 14:25:37-08,1,5,5293,2001-01-11 14:25:37-08,2001-01-11 14:25:37-08
7772,2011-07-06 16:14:03.947768-07,7736,10,30,2011-07-06 16:14:03.947768-07,2011-07-06 16:14:03.947768-07
8189,2001-08-26 14:06:23-07,8178,5,5292,2001-08-26 14:06:23-07,2001-08-26 14:06:23-07
8183,2001-08-26 14:06:23-07,8178,4,12,2001-08-26 14:06:23-07,2001-08-26 14:06:23-07
8181,2001-08-26 14:06:23-07,8178,9,29,2001-08-26 14:06:23-07,2001-08-26 14:06:23-07
8182,2001-08-26 14:06:23-07,8178,6564,7618,2001-08-26 14:06:23-07,2001-08-26 14:06:23-07
2701,2001-03-07 11:29:41-08,1235,9,5283,2001-03-07 11:29:41-08,2001-03-07 11:29:41-08
7124,2001-08-01 17:15:38-07,7115,5,1027,2001-08-01 17:15:38-07,2001-08-01 17:15:38-07
7031,2001-08-01 17:08:26-07,7023,5,1027,2001-08-01 17:08:26-07,2001-08-01 17:08:26-07
8190,2001-08-26 14:06:23-07,8178,7,4468,2001-08-26 14:06:23-07,2001-08-26 14:06:23-07
8105,2001-08-26 11:56:45-07,8104,7,4468,2001-08-26 11:56:45-07,2001-08-26 11:56:45-07
7025,2001-08-01 17:08:26-07,7023,7,4468,2001-08-01 17:08:26-07,2001-08-01 17:08:26-07
7120,2001-08-01 17:15:38-07,7115,2,6,2001-08-01 17:15:38-07,2001-08-01 17:15:38-07
8347,2001-08-28 20:13:51-07,8346,7,4468,2001-08-28 20:13:51-07,2001-08-28 20:13:51-07
8348,2001-08-28 20:13:51-07,8346,11,30,2001-08-28 20:13:51-07,2001-08-28 20:13:51-07
8351,2001-08-28 20:13:51-07,8346,3,9,2001-08-28 20:13:51-07,2001-08-28 20:13:51-07
8352,2001-08-28 20:13:51-07,8346,10,30,2001-08-28 20:13:51-07,2001-08-28 20:13:51-07
8353,2001-08-28 20:13:51-07,8346,9,26,2001-08-28 20:13:51-07,2001-08-28 20:13:51-07
8355,2001-08-28 20:13:51-07,8346,1,2,2001-08-28 20:13:51-07,2001-08-28 20:13:51-07
8437,2001-08-28 21:08:08-07,8427,4,32796,2001-08-28 21:08:08-07,2001-08-28 21:08:08-07
33084,2006-01-24 20:00:17-08,33081,6520,33167,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
40664,2010-03-25 14:37:38.603683-07,40532,37335,32411,2010-03-25 14:37:38.603683-07,2010-03-25 14:37:38.603683-07
32891,2006-01-24 20:00:17-08,32667,5931,32878,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
33187,2006-01-24 20:00:17-08,33081,15765,15756,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
8436,2001-08-28 21:08:08-07,8427,3,9,2001-08-28 21:08:08-07,2001-08-28 21:08:08-07
33339,2006-01-24 20:00:17-08,33272,7,32940,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
8512,2001-08-28 21:08:23-07,8508,1,4078,2001-08-28 21:08:23-07,2001-08-28 21:08:23-07
8514,2001-08-28 21:08:23-07,8508,7,4468,2001-08-28 21:08:23-07,2001-08-28 21:08:23-07
8515,2001-08-28 21:08:23-07,8508,5,18,2001-08-28 21:08:23-07,2001-08-28 21:08:23-07
8516,2001-08-28 21:08:23-07,8508,6,30,2001-08-28 21:08:23-07,2001-08-28 21:08:23-07
8518,2001-08-28 21:08:23-07,8508,10,30,2001-08-28 21:08:23-07,2001-08-28 21:08:23-07
8519,2001-08-28 21:08:23-07,8508,11,30,2001-08-28 21:08:23-07,2001-08-28 21:08:23-07
8513,2001-08-28 21:08:23-07,8508,9,7959,2001-08-28 21:08:23-07,2001-08-28 21:08:23-07
