id,dt,pricedelta,productoptionid,choiceid,current,created,updated
31985,2006-05-09 18:19:38-07,0,29021,31930,,2006-05-09 18:19:38-07,2006-05-09 18:19:38-07
31986,2006-05-09 18:19:39-07,0,29021,31929,,2006-05-09 18:19:39-07,2006-05-09 18:19:39-07
31987,2006-05-09 18:19:54-07,0,29194,31930,,2006-05-09 18:19:54-07,2006-05-09 18:19:54-07
31988,2006-05-09 18:19:55-07,0,29194,31929,,2006-05-09 18:19:55-07,2006-05-09 18:19:55-07
31989,2006-05-09 18:20:03-07,0,29030,31930,,2006-05-09 18:20:03-07,2006-05-09 18:20:03-07
31990,2006-05-09 18:20:04-07,0,29030,31929,,2006-05-09 18:20:04-07,2006-05-09 18:20:04-07
31991,2006-05-09 18:20:19-07,0,29185,31930,,2006-05-09 18:20:19-07,2006-05-09 18:20:19-07
31992,2006-05-09 18:20:20-07,0,29185,31929,,2006-05-09 18:20:20-07,2006-05-09 18:20:20-07
31993,2006-05-09 18:20:27-07,0,29474,31930,,2006-05-09 18:20:27-07,2006-05-09 18:20:27-07
31994,2006-05-09 18:20:28-07,0,29474,31929,,2006-05-09 18:20:28-07,2006-05-09 18:20:28-07
31995,2006-05-09 18:20:34-07,0,29485,31930,,2006-05-09 18:20:34-07,2006-05-09 18:20:34-07
31996,2006-05-09 18:20:35-07,0,29485,31929,,2006-05-09 18:20:35-07,2006-05-09 18:20:35-07
31998,2006-05-09 18:20:46-07,0,29048,31930,,2006-05-09 18:20:46-07,2006-05-09 18:20:46-07
31999,2006-05-09 18:20:47-07,0,29048,31929,,2006-05-09 18:20:47-07,2006-05-09 18:20:47-07
32000,2006-05-09 18:21:05-07,0,29303,31930,,2006-05-09 18:21:05-07,2006-05-09 18:21:05-07
32001,2006-05-09 18:21:06-07,0,29303,31929,,2006-05-09 18:21:06-07,2006-05-09 18:21:06-07
32002,2006-05-09 18:21:13-07,0,29212,31930,,2006-05-09 18:21:13-07,2006-05-09 18:21:13-07
32003,2006-05-09 18:21:14-07,0,29212,31929,,2006-05-09 18:21:14-07,2006-05-09 18:21:14-07
32004,2006-05-09 18:21:21-07,0,29221,31930,,2006-05-09 18:21:21-07,2006-05-09 18:21:21-07
32005,2006-05-09 18:21:22-07,0,29221,31929,,2006-05-09 18:21:22-07,2006-05-09 18:21:22-07
32006,2006-05-09 18:21:33-07,0,29339,31930,,2006-05-09 18:21:33-07,2006-05-09 18:21:33-07
32007,2006-05-09 18:21:34-07,0,29339,31929,,2006-05-09 18:21:34-07,2006-05-09 18:21:34-07
32008,2006-05-09 18:21:41-07,0,29249,31930,,2006-05-09 18:21:41-07,2006-05-09 18:21:41-07
32009,2006-05-09 18:21:42-07,0,29249,31929,,2006-05-09 18:21:42-07,2006-05-09 18:21:42-07
32010,2006-05-09 18:21:49-07,0,29158,31930,,2006-05-09 18:21:49-07,2006-05-09 18:21:49-07
32011,2006-05-09 18:21:50-07,0,29158,31929,,2006-05-09 18:21:50-07,2006-05-09 18:21:50-07
32012,2006-05-09 18:21:55-07,0,29039,31930,,2006-05-09 18:21:55-07,2006-05-09 18:21:55-07
32013,2006-05-09 18:21:56-07,0,29039,31929,,2006-05-09 18:21:56-07,2006-05-09 18:21:56-07
32014,2006-05-09 18:22:02-07,0,29276,31930,,2006-05-09 18:22:02-07,2006-05-09 18:22:02-07
32015,2006-05-09 18:22:03-07,0,29276,31929,,2006-05-09 18:22:03-07,2006-05-09 18:22:03-07
32016,2006-05-09 18:22:18-07,0,29294,31930,,2006-05-09 18:22:18-07,2006-05-09 18:22:18-07
32017,2006-05-09 18:22:19-07,0,29294,31929,,2006-05-09 18:22:19-07,2006-05-09 18:22:19-07
32018,2006-05-09 18:22:26-07,0,29494,31930,,2006-05-09 18:22:26-07,2006-05-09 18:22:26-07
32019,2006-05-09 18:22:27-07,0,29494,31929,,2006-05-09 18:22:27-07,2006-05-09 18:22:27-07
32020,2006-05-09 18:22:46-07,0,29057,31930,,2006-05-09 18:22:46-07,2006-05-09 18:22:46-07
32021,2006-05-09 18:22:47-07,0,29057,31929,,2006-05-09 18:22:47-07,2006-05-09 18:22:47-07
32022,2006-05-09 18:23:00-07,0,29538,31930,,2006-05-09 18:23:00-07,2006-05-09 18:23:00-07
32023,2006-05-09 18:23:01-07,0,29538,31929,,2006-05-09 18:23:01-07,2006-05-09 18:23:01-07
32024,2006-05-09 18:23:11-07,0,29555,31930,,2006-05-09 18:23:11-07,2006-05-09 18:23:11-07
32025,2006-05-09 18:23:12-07,0,29555,31929,,2006-05-09 18:23:12-07,2006-05-09 18:23:12-07
32026,2006-05-09 18:23:19-07,0,29547,31930,,2006-05-09 18:23:19-07,2006-05-09 18:23:19-07
32027,2006-05-09 18:23:20-07,0,29547,31929,,2006-05-09 18:23:20-07,2006-05-09 18:23:20-07
32028,2006-05-09 18:23:41-07,0,29511,31929,,2006-05-09 18:23:41-07,2006-05-09 18:23:41-07
32029,2006-05-09 18:23:42-07,0,29511,31930,,2006-05-09 18:23:42-07,2006-05-09 18:23:42-07
32030,2006-05-09 18:23:49-07,0,29258,31930,,2006-05-09 18:23:49-07,2006-05-09 18:23:49-07
32031,2006-05-09 18:23:50-07,0,29258,31929,,2006-05-09 18:23:50-07,2006-05-09 18:23:50-07
32032,2006-05-09 18:23:57-07,0,29102,31930,,2006-05-09 18:23:57-07,2006-05-09 18:23:57-07
32033,2006-05-09 18:23:58-07,0,29102,31929,,2006-05-09 18:23:58-07,2006-05-09 18:23:58-07
32034,2006-05-09 18:24:05-07,0,29113,31930,,2006-05-09 18:24:05-07,2006-05-09 18:24:05-07
32035,2006-05-09 18:24:06-07,0,29113,31929,,2006-05-09 18:24:06-07,2006-05-09 18:24:06-07
32036,2006-05-09 18:24:12-07,0,29285,31930,,2006-05-09 18:24:12-07,2006-05-09 18:24:12-07
32037,2006-05-09 18:24:13-07,0,29285,31929,,2006-05-09 18:24:13-07,2006-05-09 18:24:13-07
32038,2006-05-09 18:24:29-07,0,29122,31930,,2006-05-09 18:24:29-07,2006-05-09 18:24:29-07
32039,2006-05-09 18:24:31-07,0,29122,31929,,2006-05-09 18:24:31-07,2006-05-09 18:24:31-07
32040,2006-05-09 18:24:37-07,0,29131,31930,,2006-05-09 18:24:37-07,2006-05-09 18:24:37-07
32041,2006-05-09 18:24:38-07,0,29131,31929,,2006-05-09 18:24:38-07,2006-05-09 18:24:38-07
32042,2006-05-09 18:25:01-07,0,29267,31930,,2006-05-09 18:25:01-07,2006-05-09 18:25:01-07
32043,2006-05-09 18:25:02-07,0,29267,31929,,2006-05-09 18:25:02-07,2006-05-09 18:25:02-07
32044,2006-05-09 18:25:27-07,0,29529,31930,,2006-05-09 18:25:27-07,2006-05-09 18:25:27-07
32045,2006-05-09 18:25:28-07,0,29529,31929,,2006-05-09 18:25:28-07,2006-05-09 18:25:28-07
32046,2006-05-09 18:25:34-07,0,29503,31930,,2006-05-09 18:25:34-07,2006-05-09 18:25:34-07
32047,2006-05-09 18:25:35-07,0,29503,31929,,2006-05-09 18:25:35-07,2006-05-09 18:25:35-07
32048,2006-05-09 18:25:43-07,0,29239,31930,,2006-05-09 18:25:43-07,2006-05-09 18:25:43-07
32049,2006-05-09 18:25:44-07,0,29239,31929,,2006-05-09 18:25:44-07,2006-05-09 18:25:44-07
32050,2006-05-09 18:25:51-07,0,29140,31930,,2006-05-09 18:25:51-07,2006-05-09 18:25:51-07
32051,2006-05-09 18:25:52-07,0,29140,31929,,2006-05-09 18:25:52-07,2006-05-09 18:25:52-07
32052,2006-05-09 18:26:02-07,0,31487,31930,,2006-05-09 18:26:02-07,2006-05-09 18:26:02-07
9984,2001-09-27 16:16:14-07,0,2477,9153,,2001-09-27 16:16:14-07,2001-09-27 16:16:14-07
32152,2006-07-19 08:20:59-07,0,2477,31479,,2006-07-19 08:20:59-07,2006-07-19 08:20:59-07
2512,2001-03-07 11:13:02-08,0,2479,9153,t,2001-03-07 11:13:02-08,2001-03-07 11:13:02-08
10240,2001-09-27 17:02:16-07,0,2479,16876,,2001-09-27 17:02:16-07,2001-09-27 17:02:16-07
2510,2001-03-07 11:13:02-08,0,2479,31479,t,2001-03-07 11:13:02-08,2001-03-07 11:13:02-08
2504,2001-03-07 11:13:02-08,0,2482,9153,t,2001-03-07 11:13:02-08,2001-03-07 11:13:02-08
10245,2001-09-27 17:02:38-07,0,2482,16876,,2001-09-27 17:02:38-07,2001-09-27 17:02:38-07
2502,2001-03-07 11:13:02-08,0,2482,31479,t,2001-03-07 11:13:02-08,2001-03-07 11:13:02-08
39352,2008-09-18 16:06:46.145345-07,0,1253,39338,T,2008-09-18 16:06:46.145345-07,2008-09-18 16:06:46.145345-07
39354,2008-09-18 16:06:46.145345-07,0,2363,39338,T,2008-09-18 16:06:46.145345-07,2008-09-18 16:06:46.145345-07
39355,2008-09-18 16:06:46.145345-07,0,2368,39338,T,2008-09-18 16:06:46.145345-07,2008-09-18 16:06:46.145345-07
9,2001-01-10 17:02:32-08,0,3,9,T,2001-01-10 17:02:32-08,2001-01-10 17:02:32-08
30,2001-01-10 17:20:40-08,0,8,30,T,2001-01-10 17:20:40-08,2001-01-10 17:20:40-08
52,2001-01-10 17:02:32-08,0,11,9,T,2001-01-10 17:02:32-08,2001-01-10 17:02:32-08
73,2001-01-10 17:20:40-08,0,16,30,T,2001-01-10 17:20:40-08,2001-01-10 17:20:40-08
1077,2001-01-30 16:03:32-08,25,1070,31,t,2001-01-30 16:03:32-08,2001-01-30 16:03:32-08
1092,2001-01-30 17:22:50-08,0,1070,30,t,2001-01-30 17:22:50-08,2001-01-30 17:22:50-08
1142,2001-01-31 13:04:36-08,40,1070,1046,t,2001-01-31 13:04:36-08,2001-01-31 13:04:36-08
1143,2001-01-31 12:57:15-08,15,1070,1026,t,2001-01-31 12:57:15-08,2001-01-31 12:57:15-08
1245,2001-02-12 13:05:05-08,0,1244,30,t,2001-02-12 13:05:05-08,2001-02-12 13:05:05-08
1246,2001-02-12 13:05:12-08,25,1244,31,t,2001-02-12 13:05:12-08,2001-02-12 13:05:12-08
1247,2001-02-12 13:05:22-08,40,1244,1046,t,2001-02-12 13:05:22-08,2001-02-12 13:05:22-08
1248,2001-02-12 13:05:32-08,15,1244,1026,t,2001-02-12 13:05:32-08,2001-02-12 13:05:32-08
1254,2001-02-12 13:08:03-08,0,1253,9,t,2001-02-12 13:08:03-08,2001-02-12 13:08:03-08
1303,2001-02-12 13:51:47-08,0,1279,30,t,2001-02-12 13:51:47-08,2001-02-12 13:51:47-08
1398,2001-02-26 10:17:06-08,0,1164,30,,2001-02-26 10:17:06-08,2001-02-26 10:17:06-08
1399,2001-02-26 10:17:13-08,25,1164,31,,2001-02-26 10:17:13-08,2001-02-26 10:17:13-08
1400,2001-02-26 10:17:21-08,15,1164,1026,,2001-02-26 10:17:21-08,2001-02-26 10:17:21-08
1401,2001-02-26 10:17:43-08,40,1164,1046,,2001-02-26 10:17:43-08,2001-02-26 10:17:43-08
2330,2001-03-06 13:32:13-08,0,2303,9,,2001-03-06 13:32:13-08,2001-03-06 13:32:13-08
2347,2001-03-06 13:32:13-08,0,2299,30,,2001-03-06 13:32:13-08,2001-03-06 13:32:13-08
2359,2001-03-06 13:32:13-08,15,2305,1026,,2001-03-06 13:32:13-08,2001-03-06 13:32:13-08
2360,2001-03-06 13:32:13-08,40,2305,1046,,2001-03-06 13:32:13-08,2001-03-06 13:32:13-08
2361,2001-03-06 13:32:13-08,25,2305,31,,2001-03-06 13:32:13-08,2001-03-06 13:32:13-08
2362,2001-03-06 13:32:13-08,0,2305,30,,2001-03-06 13:32:13-08,2001-03-06 13:32:13-08
2293,2001-03-06 13:12:51-08,15,1735,1026,t,2001-03-06 13:12:51-08,2001-03-06 13:12:51-08
2294,2001-03-06 13:12:51-08,40,1735,1046,t,2001-03-06 13:12:51-08,2001-03-06 13:12:51-08
2295,2001-03-06 13:12:51-08,25,1735,31,t,2001-03-06 13:12:51-08,2001-03-06 13:12:51-08
2296,2001-03-06 13:12:51-08,0,1735,30,t,2001-03-06 13:12:51-08,2001-03-06 13:12:51-08
2264,2001-03-06 13:12:51-08,0,1733,9,t,2001-03-06 13:12:51-08,2001-03-06 13:12:51-08
2281,2001-03-06 13:12:51-08,0,1729,30,t,2001-03-06 13:12:51-08,2001-03-06 13:12:51-08
2412,2001-03-07 10:00:10-08,0,2364,30,t,2001-03-07 10:00:10-08,2001-03-07 10:00:10-08
2395,2001-03-07 10:00:10-08,0,2368,9,t,2001-03-07 10:00:10-08,2001-03-07 10:00:10-08
2424,2001-03-07 10:00:10-08,15,2370,1026,t,2001-03-07 10:00:10-08,2001-03-07 10:00:10-08
2425,2001-03-07 10:00:10-08,40,2370,1046,t,2001-03-07 10:00:10-08,2001-03-07 10:00:10-08
2426,2001-03-07 10:00:10-08,25,2370,31,t,2001-03-07 10:00:10-08,2001-03-07 10:00:10-08
2427,2001-03-07 10:00:10-08,0,2370,30,t,2001-03-07 10:00:10-08,2001-03-07 10:00:10-08
2538,2001-03-07 11:13:02-08,15,2484,1026,t,2001-03-07 11:13:02-08,2001-03-07 11:13:02-08
2539,2001-03-07 11:13:02-08,40,2484,1046,t,2001-03-07 11:13:02-08,2001-03-07 11:13:02-08
2540,2001-03-07 11:13:02-08,25,2484,31,t,2001-03-07 11:13:02-08,2001-03-07 11:13:02-08
2541,2001-03-07 11:13:02-08,0,2484,30,t,2001-03-07 11:13:02-08,2001-03-07 11:13:02-08
2509,2001-03-07 11:13:02-08,0,2482,9,t,2001-03-07 11:13:02-08,2001-03-07 11:13:02-08
4547,2001-01-01 00:00:00-08,0,3583,4470,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
2526,2001-03-07 11:13:02-08,0,2478,30,t,2001-03-07 11:13:02-08,2001-03-07 11:13:02-08
2582,2001-03-07 11:21:58-08,0,2555,9,,2001-03-07 11:21:58-08,2001-03-07 11:21:58-08
2599,2001-03-07 11:21:58-08,0,2551,30,,2001-03-07 11:21:58-08,2001-03-07 11:21:58-08
2611,2001-03-07 11:21:58-08,15,2557,1026,,2001-03-07 11:21:58-08,2001-03-07 11:21:58-08
2612,2001-03-07 11:21:58-08,40,2557,1046,,2001-03-07 11:21:58-08,2001-03-07 11:21:58-08
2613,2001-03-07 11:21:58-08,25,2557,31,,2001-03-07 11:21:58-08,2001-03-07 11:21:58-08
2614,2001-03-07 11:21:58-08,0,2557,30,,2001-03-07 11:21:58-08,2001-03-07 11:21:58-08
2654,2001-03-07 11:27:45-08,0,2627,9,,2001-03-07 11:27:45-08,2001-03-07 11:27:45-08
2671,2001-03-07 11:27:45-08,0,2623,30,,2001-03-07 11:27:45-08,2001-03-07 11:27:45-08
2683,2001-03-07 11:27:45-08,15,2629,1026,,2001-03-07 11:27:45-08,2001-03-07 11:27:45-08
2684,2001-03-07 11:27:45-08,40,2629,1046,,2001-03-07 11:27:45-08,2001-03-07 11:27:45-08
2685,2001-03-07 11:27:45-08,25,2629,31,,2001-03-07 11:27:45-08,2001-03-07 11:27:45-08
2686,2001-03-07 11:27:45-08,0,2629,30,,2001-03-07 11:27:45-08,2001-03-07 11:27:45-08
2725,2001-03-07 11:29:41-08,0,2698,9,,2001-03-07 11:29:41-08,2001-03-07 11:29:41-08
2742,2001-03-07 11:29:41-08,0,2694,30,,2001-03-07 11:29:41-08,2001-03-07 11:29:41-08
2739,2001-03-07 11:29:41-08,0,2697,18,t,2001-03-07 11:29:41-08,2001-03-07 11:29:41-08
2754,2001-03-07 11:29:41-08,15,2700,1026,t,2001-03-07 11:29:41-08,2001-03-07 11:29:41-08
2755,2001-03-07 11:29:41-08,40,2700,1046,t,2001-03-07 11:29:41-08,2001-03-07 11:29:41-08
2756,2001-03-07 11:29:41-08,25,2700,31,t,2001-03-07 11:29:41-08,2001-03-07 11:29:41-08
2757,2001-03-07 11:29:41-08,0,2700,30,t,2001-03-07 11:29:41-08,2001-03-07 11:29:41-08
2797,2001-03-07 11:58:23-08,0,2776,9,,2001-03-07 11:58:23-08,2001-03-07 11:58:23-08
2826,2001-03-07 11:58:23-08,0,2780,30,,2001-03-07 11:58:23-08,2001-03-07 11:58:23-08
2834,2001-03-07 11:58:23-08,0,2774,30,,2001-03-07 11:58:23-08,2001-03-07 11:58:23-08
2835,2001-03-07 11:58:23-08,25,2774,31,,2001-03-07 11:58:23-08,2001-03-07 11:58:23-08
2836,2001-03-07 11:58:23-08,40,2774,1046,,2001-03-07 11:58:23-08,2001-03-07 11:58:23-08
2837,2001-03-07 11:58:23-08,15,2774,1026,,2001-03-07 11:58:23-08,2001-03-07 11:58:23-08
2819,2001-03-07 11:58:23-08,0,2777,18,t,2001-03-07 11:58:23-08,2001-03-07 11:58:23-08
2891,2001-03-07 12:30:57-08,0,2847,7449,,2001-03-07 12:30:57-08,2001-03-07 12:30:57-08
2869,2001-03-07 12:30:57-08,0,2844,9,,2001-03-07 12:30:57-08,2001-03-07 12:30:57-08
33510,2006-01-24 20:00:17-08,0,33509,33508,,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
2898,2001-03-07 12:30:57-08,0,2852,30,,2001-03-07 12:30:57-08,2001-03-07 12:30:57-08
2904,2001-03-07 12:30:57-08,0,2849,30,,2001-03-07 12:30:57-08,2001-03-07 12:30:57-08
2905,2001-03-07 12:30:57-08,25,2849,31,,2001-03-07 12:30:57-08,2001-03-07 12:30:57-08
2906,2001-03-07 12:30:57-08,40,2849,1046,,2001-03-07 12:30:57-08,2001-03-07 12:30:57-08
2907,2001-03-07 12:30:57-08,15,2849,1026,,2001-03-07 12:30:57-08,2001-03-07 12:30:57-08
2952,2001-03-07 12:48:41-08,0,2924,9,,2001-03-07 12:48:41-08,2001-03-07 12:48:41-08
2969,2001-03-07 12:48:41-08,0,2922,30,,2001-03-07 12:48:41-08,2001-03-07 12:48:41-08
2981,2001-03-07 12:48:41-08,15,2926,1026,,2001-03-07 12:48:41-08,2001-03-07 12:48:41-08
2982,2001-03-07 12:48:41-08,40,2926,1046,,2001-03-07 12:48:41-08,2001-03-07 12:48:41-08
2983,2001-03-07 12:48:41-08,25,2926,31,,2001-03-07 12:48:41-08,2001-03-07 12:48:41-08
2984,2001-03-07 12:48:41-08,0,2926,30,,2001-03-07 12:48:41-08,2001-03-07 12:48:41-08
3023,2001-03-07 13:03:23-08,0,2995,9,,2001-03-07 13:03:23-08,2001-03-07 13:03:23-08
33697,2006-01-24 20:00:17-08,0,16041,7449,,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
3040,2001-03-07 13:03:23-08,0,2993,30,,2001-03-07 13:03:23-08,2001-03-07 13:03:23-08
3052,2001-03-07 13:03:23-08,15,2997,1026,,2001-03-07 13:03:23-08,2001-03-07 13:03:23-08
3053,2001-03-07 13:03:23-08,40,2997,1046,,2001-03-07 13:03:23-08,2001-03-07 13:03:23-08
3054,2001-03-07 13:03:23-08,25,2997,31,,2001-03-07 13:03:23-08,2001-03-07 13:03:23-08
3055,2001-03-07 13:03:23-08,0,2997,30,,2001-03-07 13:03:23-08,2001-03-07 13:03:23-08
33698,2007-01-04 17:49:10-08,0,33528,15759,,2007-01-04 17:49:10-08,2007-01-04 17:49:10-08
3117,2001-03-07 13:41:42-08,0,3066,30,,2001-03-07 13:41:42-08,2001-03-07 13:41:42-08
3122,2001-03-07 13:41:42-08,0,3071,26,,2001-03-07 13:41:42-08,2001-03-07 13:41:42-08
3126,2001-03-07 13:41:42-08,0,3064,30,,2001-03-07 13:41:42-08,2001-03-07 13:41:42-08
3176,2001-03-07 15:47:18-08,0,3148,9,,2001-03-07 15:47:18-08,2001-03-07 15:47:18-08
33699,2006-01-24 20:00:17-08,0,33532,30846,,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
3193,2001-03-07 15:47:18-08,0,3146,30,,2001-03-07 15:47:18-08,2001-03-07 15:47:18-08
3205,2001-03-07 15:47:18-08,15,3150,1026,,2001-03-07 15:47:18-08,2001-03-07 15:47:18-08
3206,2001-03-07 15:47:18-08,40,3150,1046,,2001-03-07 15:47:18-08,2001-03-07 15:47:18-08
3207,2001-03-07 15:47:18-08,25,3150,31,,2001-03-07 15:47:18-08,2001-03-07 15:47:18-08
3208,2001-03-07 15:47:18-08,0,3150,30,,2001-03-07 15:47:18-08,2001-03-07 15:47:18-08
3239,2001-03-07 15:54:29-08,0,3220,9,,2001-03-07 15:54:29-08,2001-03-07 15:54:29-08
33701,2006-01-24 20:00:17-08,0,33532,33700,,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
3268,2001-03-07 15:54:29-08,0,3222,30,,2001-03-07 15:54:29-08,2001-03-07 15:54:29-08
3276,2001-03-07 15:54:29-08,0,3218,30,,2001-03-07 15:54:29-08,2001-03-07 15:54:29-08
3277,2001-03-07 15:54:29-08,25,3218,31,,2001-03-07 15:54:29-08,2001-03-07 15:54:29-08
3278,2001-03-07 15:54:29-08,40,3218,1046,,2001-03-07 15:54:29-08,2001-03-07 15:54:29-08
3279,2001-03-07 15:54:29-08,15,3218,1026,,2001-03-07 15:54:29-08,2001-03-07 15:54:29-08
3310,2001-03-07 15:56:04-08,0,3291,9,,2001-03-07 15:56:04-08,2001-03-07 15:56:04-08
34811,2006-01-24 20:00:17-08,0,18979,34809,,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
3339,2001-03-07 15:56:04-08,0,3293,30,,2001-03-07 15:56:04-08,2001-03-07 15:56:04-08
3347,2001-03-07 15:56:04-08,0,3289,30,,2001-03-07 15:56:04-08,2001-03-07 15:56:04-08
3348,2001-03-07 15:56:04-08,25,3289,31,,2001-03-07 15:56:04-08,2001-03-07 15:56:04-08
3349,2001-03-07 15:56:04-08,40,3289,1046,,2001-03-07 15:56:04-08,2001-03-07 15:56:04-08
3350,2001-03-07 15:56:04-08,15,3289,1026,,2001-03-07 15:56:04-08,2001-03-07 15:56:04-08
3381,2001-03-07 15:56:04-08,0,3362,9,,2001-03-07 15:56:04-08,2001-03-07 15:56:04-08
3410,2001-03-07 15:56:04-08,0,3364,30,,2001-03-07 15:56:04-08,2001-03-07 15:56:04-08
3418,2001-03-07 15:56:04-08,0,3360,30,,2001-03-07 15:56:04-08,2001-03-07 15:56:04-08
3419,2001-03-07 15:56:04-08,25,3360,31,,2001-03-07 15:56:04-08,2001-03-07 15:56:04-08
3420,2001-03-07 15:56:04-08,40,3360,1046,,2001-03-07 15:56:04-08,2001-03-07 15:56:04-08
3421,2001-03-07 15:56:04-08,15,3360,1026,,2001-03-07 15:56:04-08,2001-03-07 15:56:04-08
3452,2001-03-07 16:04:52-08,0,3433,9,,2001-03-07 16:04:52-08,2001-03-07 16:04:52-08
3481,2001-03-07 16:04:52-08,0,3435,30,,2001-03-07 16:04:52-08,2001-03-07 16:04:52-08
3489,2001-03-07 16:04:52-08,0,3431,30,,2001-03-07 16:04:52-08,2001-03-07 16:04:52-08
3490,2001-03-07 16:04:52-08,25,3431,31,,2001-03-07 16:04:52-08,2001-03-07 16:04:52-08
3491,2001-03-07 16:04:52-08,40,3431,1046,,2001-03-07 16:04:52-08,2001-03-07 16:04:52-08
3492,2001-03-07 16:04:52-08,15,3431,1026,,2001-03-07 16:04:52-08,2001-03-07 16:04:52-08
3523,2001-03-07 16:49:55-08,0,3504,9,,2001-03-07 16:49:55-08,2001-03-07 16:49:55-08
1159,2001-01-31 14:56:57-08,0,5,5293,T,2001-01-31 14:56:57-08,2001-01-31 14:56:57-08
3552,2001-03-07 16:49:55-08,0,3506,30,,2001-03-07 16:49:55-08,2001-03-07 16:49:55-08
3560,2001-03-07 16:49:55-08,0,3502,30,,2001-03-07 16:49:55-08,2001-03-07 16:49:55-08
3561,2001-03-07 16:49:55-08,25,3502,31,,2001-03-07 16:49:55-08,2001-03-07 16:49:55-08
3562,2001-03-07 16:49:55-08,40,3502,1046,,2001-03-07 16:49:55-08,2001-03-07 16:49:55-08
3563,2001-03-07 16:49:55-08,15,3502,1026,,2001-03-07 16:49:55-08,2001-03-07 16:49:55-08
2522,2001-03-07 11:13:02-08,0,2481,1027,t,2001-03-07 11:13:02-08,2001-03-07 11:13:02-08
28672,2004-10-26 21:24:33.001117-07,0,28587,32382,,2004-10-26 21:24:33.001117-07,2004-10-26 21:24:33.001117-07
28673,2004-10-26 21:24:33.001117-07,0,28587,32386,,2004-10-26 21:24:33.001117-07,2004-10-26 21:24:33.001117-07
3614,2001-03-07 18:37:57-08,0,3589,9,,2001-03-07 18:37:57-08,2001-03-07 18:37:57-08
3631,2001-03-07 18:37:57-08,0,3581,30,,2001-03-07 18:37:57-08,2001-03-07 18:37:57-08
3641,2001-03-07 18:37:57-08,15,3584,1026,,2001-03-07 18:37:57-08,2001-03-07 18:37:57-08
3642,2001-03-07 18:37:57-08,40,3584,1046,,2001-03-07 18:37:57-08,2001-03-07 18:37:57-08
3643,2001-03-07 18:37:57-08,25,3584,31,,2001-03-07 18:37:57-08,2001-03-07 18:37:57-08
3644,2001-03-07 18:37:57-08,0,3584,30,,2001-03-07 18:37:57-08,2001-03-07 18:37:57-08
3682,2001-03-07 18:37:57-08,0,3657,9,,2001-03-07 18:37:57-08,2001-03-07 18:37:57-08
34812,2006-01-24 20:00:17-08,0,18979,34807,,2006-01-24 20:00:17-08,2006-01-24 20:00:17-08
3711,2001-03-07 18:37:57-08,0,3665,30,,2001-03-07 18:37:57-08,2001-03-07 18:37:57-08
3717,2001-03-07 18:37:57-08,0,3662,30,,2001-03-07 18:37:57-08,2001-03-07 18:37:57-08
3718,2001-03-07 18:37:57-08,25,3662,31,,2001-03-07 18:37:57-08,2001-03-07 18:37:57-08
3719,2001-03-07 18:37:57-08,40,3662,1046,,2001-03-07 18:37:57-08,2001-03-07 18:37:57-08
3720,2001-03-07 18:37:57-08,15,3662,1026,,2001-03-07 18:37:57-08,2001-03-07 18:37:57-08
33523,2007-01-03 16:27:56-08,0,33518,18049,,2007-01-03 16:27:56-08,2007-01-03 16:27:56-08
3089,2001-03-07 13:41:42-08,0,3069,9,t,2001-03-07 13:41:42-08,2001-03-07 13:41:42-08
3110,2001-03-07 13:41:42-08,0,3062,19,t,2001-03-07 13:41:42-08,2001-03-07 13:41:42-08
28674,2004-10-26 21:24:33.001117-07,0,28587,32384,,2004-10-26 21:24:33.001117-07,2004-10-26 21:24:33.001117-07
2882,2001-03-07 12:30:57-08,0,2851,15,t,2001-03-07 12:30:57-08,2001-03-07 12:30:57-08
32053,2006-05-09 18:26:03-07,0,31487,31929,,2006-05-09 18:26:03-07,2006-05-09 18:26:03-07
4075,2001-03-26 08:52:13-08,0,2556,4058,t,2001-03-26 08:52:13-08,2001-03-26 08:52:13-08
4140,2001-04-17 11:16:45-07,25,4099,19,,2001-04-17 11:16:45-07,2001-04-17 11:16:45-07
4141,2001-04-17 11:16:45-07,60,4099,20,,2001-04-17 11:16:45-07,2001-04-17 11:16:45-07
4143,2001-04-17 11:16:45-07,260,4099,22,,2001-04-17 11:16:45-07,2001-04-17 11:16:45-07
4144,2001-04-17 11:16:45-07,0,4099,30,,2001-04-17 11:16:45-07,2001-04-17 11:16:45-07
4145,2001-04-17 11:16:45-07,0,4090,4058,,2001-04-17 11:16:45-07,2001-04-17 11:16:45-07
4146,2001-04-17 11:16:45-07,0,4090,23,,2001-04-17 11:16:45-07,2001-04-17 11:16:45-07
4147,2001-04-17 11:16:45-07,0,4090,24,,2001-04-17 11:16:45-07,2001-04-17 11:16:45-07
4148,2001-04-17 11:16:45-07,0,4090,1075,,2001-04-17 11:16:45-07,2001-04-17 11:16:45-07
4153,2001-04-17 11:16:45-07,0,4096,30,,2001-04-17 11:16:45-07,2001-04-17 11:16:45-07
4154,2001-04-17 11:16:45-07,25,4096,31,,2001-04-17 11:16:45-07,2001-04-17 11:16:45-07
